level;position;tech_stack;experience;gender;company;company_size;work_type;city;currency;salary;raise_period
Middle;Full Stack Developer;".Net;Angular";1 - 3 Yýl;Erkek;Sivil Toplum Kuruluþu;11 - 20 Kiþi;Ofis;Þanlýurfa;? - Türk Lirasý;19.000 - 19.999;1
Senior;Embedded Software Developer;"Java;.Net;C / C++";5 - 7 Yýl;Erkek;Kurumsal;250+;Þu an remote ama hibrite döneceðiz.;Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Senior;Full Stack Developer;"Java;JavaScript | Html | Css;React;Angular";15 Yýl ve üzeri;Erkek;Outsource;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;75.000 - 79.999;2
Senior;Software Architect;.Net;12 - 14 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;125.000 - 129.999;2
Senior;Embedded Software Developer;".Net;Python;C / C++;JavaScript | Html | Css";10 - 12 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;95.000 - 99.999;2
Junior;Back-end Developer;Python;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;55.000 - 55.999;3
Senior;Data Analyst;Python;1 - 3 Yýl;Erkek;Oyun;21 - 50 Kiþi;Ofis;Ýzmir;$ - Dolar;2.000 - 2.999;2
Senior;Product Manager;"JavaScript | Html | Css;Vue";10 - 12 Yýl;Kadýn;Banka;250+;Remote;Antalya;? - Türk Lirasý;105.000 - 109.999;1
Senior;QA / Automation;Python;3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);* Avustralya;$ - Dolar;4.000 - 4.999;1
Middle;Back-end Developer;NodeJS;3 - 5 Yýl;Erkek;Startup;21 - 50 Kiþi;Remote;Ýstanbul;$ - Dolar;2.000 - 2.999;1
Junior;Business Analyst ;"React;React Native";3 - 5 Yýl;Kadýn;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;29.000 - 29.999;2
Senior;AI Engineer;Python;10 - 12 Yýl;Kadýn;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;74.000 - 74.999;2
Senior;Full Stack Developer;"Java;NodeJS;JavaScript | Html | Css;React";15 Yýl ve üzeri;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;130.000 - 134.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Kadýn;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;71.000 - 71.999;1
Senior;Full Stack Developer;"NodeJS;JavaScript | Html | Css;React";3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);* Danimarka;€ - Euro;4.000 - 4.999;1
Senior;Team / Tech Lead;"Php;NodeJS;JavaScript | Html | Css;Angular;Flutter";10 - 12 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;60.000 - 60.999;2
Senior;Team / Tech Lead;"JavaScript | Html | Css;React";7 - 10 Yýl;Erkek;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Senior;Software Development Manager / Engineering Manager;"Php;NodeJS;Go;JavaScript | Html | Css;React;Vue;React Native";15 Yýl ve üzeri;Erkek;Yazýlým Evi & Danýþmanlýk;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;130.000 - 134.999;1
Senior;Full Stack Developer;".Net;Php;Python;C / C++;JavaScript | Html | Css;React;Vue;React Native";7 - 10 Yýl;Erkek;E-Ticaret;51 - 100 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;100.000 - 104.999;1
Senior;Team / Tech Lead;".Net;JavaScript | Html | Css;React;Angular";10 - 12 Yýl;Erkek;Startup;6 - 10 Kiþi;Remote;Adana;? - Türk Lirasý;150.000 - 154.999;2
Senior;Team / Tech Lead;"Java;C / C++";5 - 7 Yýl;Kadýn;Kurumsal;101 - 249 Kiþi;Ofis;Ankara;? - Türk Lirasý;105.000 - 109.999;2
Middle;Mobile Application Developer (iOS);Flutter;1 - 3 Yýl;Erkek;Startup;1 - 5 Kiþi;Ofis;Ankara;? - Türk Lirasý;38.000 - 38.999;1
Middle;Mobile Application Developer (Full Stack);Flutter;1 - 3 Yýl;Erkek;Kurumsal;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;20.000 - 20.999;1
Junior;Back-end Developer;Java;0 - 1 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;27.000 - 27.999;2
Senior;Back-end Developer;.Net;10 - 12 Yýl;Erkek;E-Ticaret;250+;Ofis;Ýzmir;? - Türk Lirasý;65.000 - 65.999;2
Junior;Full Stack Developer;".Net;JavaScript | Html | Css;Angularjs";0 - 1 Yýl;Erkek;Kurumsal;11 - 20 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;30.000 - 30.999;2
Senior;Database Administrator (DBA);Java;10 - 12 Yýl;Erkek;Banka;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;175.000 - 179.999;2
Middle;Full Stack Developer;.Net;3 - 5 Yýl;Erkek;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;60.000 - 60.999;1
Senior;Mobile Application Developer (Android);"Java;Kotlin";7 - 10 Yýl;Erkek;Þans Oyunlarý & Bahis;250+;Remote;Ýstanbul;€ - Euro;6.000 - 6.999;1
Senior;Front-end Developer;"NodeJS;JavaScript | Html | Css;React;Vue;Angular;React Native";5 - 7 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;61.000 - 61.999;2
Middle;Game Developer;Unity;1 - 3 Yýl;Erkek;Oyun;21 - 50 Kiþi;Ofis;Denizli;? - Türk Lirasý;45.000 - 45.999;1
Senior;Full Stack Developer;.Net;15 Yýl ve üzeri;Erkek;Banka;250+;Hibrit (Ofis + Remote);* KKTC;? - Türk Lirasý;52.000 - 52.999;2
Senior;Back-end Developer;Php;15 Yýl ve üzeri;Erkek;E-Ticaret;6 - 10 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;42.000 - 42.999;1
Junior;Back-end Developer;.Net;1 - 3 Yýl;Erkek;E-Ticaret;250+;Remote;Ýzmir;? - Türk Lirasý;39.000 - 39.999;1
Junior;Full Stack Developer;.Net;0 - 1 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;32.000 - 32.999;2
Senior;Team / Tech Lead;.Net;7 - 10 Yýl;Erkek;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;70.000 - 70.999;1
Senior;Embedded Software Developer;"Python;C / C++";5 - 7 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Kocaeli;? - Türk Lirasý;90.000 - 94.999;2
Senior;DevOps Engineer;Python;5 - 7 Yýl;Kadýn;Banka;250+;Remote;Ýstanbul;? - Türk Lirasý;95.000 - 99.999;2
Senior;Team / Tech Lead;.Net;12 - 14 Yýl;Erkek;Kurumsal;250+;Remote;Ýzmir;? - Türk Lirasý;69.000 - 69.999;2
Senior;Software Architect;Swift;5 - 7 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;95.000 - 99.999;1
Senior;Front-end Developer;"NodeJS;JavaScript | Html | Css;React;React Native";5 - 7 Yýl;Erkek;Outsource;101 - 249 Kiþi;Remote;Ýstanbul;€ - Euro;4.000 - 4.999;1
Junior;Full Stack Developer;"Php;JavaScript | Html | Css";1 - 3 Yýl;Erkek;Medya;21 - 50 Kiþi;Ofis;Ankara;? - Türk Lirasý;45.000 - 45.999;2
Middle;System Admin & Engineer;Netbackup , Linux , ansible , bash, ;3 - 5 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;71.000 - 71.999;2
Senior;Back-end Developer;Java;12 - 14 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;95.000 - 99.999;2
Senior;Software Architect;Java;7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;250+;Remote;Ýstanbul;? - Türk Lirasý;150.000 - 154.999;2
Middle;Front-end Developer;"JavaScript | Html | Css;React;jquery";3 - 5 Yýl;Erkek;Dijital / Reklam Ajansý;6 - 10 Kiþi;Þu an remote ama hibrite döneceðiz.;Ýstanbul;? - Türk Lirasý;45.000 - 45.999;1
Middle;Full Stack Developer;".Net;JavaScript | Html | Css";3 - 5 Yýl;Kadýn;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;40.000 - 40.999;2
Senior;Full Stack Developer;"Php;NodeJS;Go;JavaScript | Html | Css;React;Vue";12 - 14 Yýl;Erkek;Startup;1 - 5 Kiþi;Hibrit (Ofis + Remote);Ýzmir;€ - Euro;6.000 - 6.999;1
Junior;Back-end Developer;".Net;JavaScript | Html | Css;MsSQL, mysql";0 - 1 Yýl;Erkek;Fabrika;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;31.000 - 31.999;2
Middle;Full Stack Developer;"Java;NodeJS;Swift;JavaScript | Html | Css;Angular";3 - 5 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;90.000 - 94.999;2
Junior;Mobile Application Developer (Full Stack);"NodeJS;Flutter";1 - 3 Yýl;Erkek;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;34.000 - 34.999;2
Senior;Project Manager;".Net;Php;React;Vue;Flutter;React Native";12 - 14 Yýl;Kadýn;Startup;250+;Remote;Ýstanbul;? - Türk Lirasý;45.000 - 45.999;2
Middle;Back-end Developer;.Net;5 - 7 Yýl;Kadýn;E-Ticaret;250+;Remote;Ankara;? - Türk Lirasý;64.000 - 64.999;2
Senior;Team / Tech Lead;C / C++;10 - 12 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;115.000 - 119.999;2
Senior;Full Stack Developer;".Net;Flutter";7 - 10 Yýl;Erkek;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Bursa;? - Türk Lirasý;29.000 - 29.999;2
Senior;Full Stack Developer;"Php;Go;React;React Native";7 - 10 Yýl;Erkek;Startup;1 - 5 Kiþi;Remote;Ýstanbul;€ - Euro;2.000 - 2.999;1
Junior;Full Stack Developer;"Php;Vue;Flutter";0 - 1 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;6 - 10 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;20.000 - 20.999;2
Junior;Front-end Developer;"NodeJS;Go;React;Docker kubernetes";1 - 3 Yýl;Erkek;E-Ticaret;250+;Remote;Mersin;? - Türk Lirasý;60.000 - 60.999;2
Senior;Mobile Application Developer (Android);"Java;Kotlin";7 - 10 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;75.000 - 79.999;2
Senior;Cloud Platform Engineer;"Python;Terraform";15 Yýl ve üzeri;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;160.000 - 164.999;1
Senior;Team / Tech Lead;"Java;.Net;Php;Kotlin;Swift;JavaScript | Html | Css;Angular";12 - 14 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;150.000 - 154.999;2
Middle;Full Stack Developer;Ruby;3 - 5 Yýl;Kadýn;Kurumsal;250+;Remote;Ýzmir;? - Türk Lirasý;51.000 - 51.999;2
Senior;Full Stack Developer;"Java;.Net;JavaScript | Html | Css";15 Yýl ve üzeri;Erkek;Kurumsal;250+;Remote;Ankara;? - Türk Lirasý;150.000 - 154.999;2
Senior;Director of Software Development;".Net;NodeJS;JavaScript | Html | Css;React;React Native";12 - 14 Yýl;Erkek;Dijital / Reklam Ajansý;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;100.000 - 104.999;2
Middle;Game Developer;Unity;1 - 3 Yýl;Erkek;Oyun;21 - 50 Kiþi;Remote;Ýzmir;$ - Dolar;1.000 - 1.999;1
Senior;Team / Tech Lead;".Net;JavaScript | Html | Css";15 Yýl ve üzeri;Erkek;Kurumsal;51 - 100 Kiþi;Ofis;Bursa;? - Türk Lirasý;53.000 - 53.999;1
Middle;Back-end Developer;"Java;.Net;NodeJS;Python";3 - 5 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Senior;Software Development Manager / Engineering Manager;".Net;Python;JavaScript | Html | Css;React;Angular;Flutter;React Native";7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;75.000 - 79.999;1
Senior;QA / Automation;Python;5 - 7 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;$ - Dolar;2.000 - 2.999;1
Senior;Team / Tech Lead;".Net;React";7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;120.000 - 124.999;2
Middle;Full Stack Developer;"Java;JavaScript | Html | Css";5 - 7 Yýl;Kadýn;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;73.000 - 73.999;2
Senior;Software Architect;"NodeJS;JavaScript | Html | Css;Flutter;Delphi";15 Yýl ve üzeri;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;95.000 - 99.999;2
Senior;Data Engineer;"Python;SQL";5 - 7 Yýl;Erkek;Kurumsal;250+;Þu an remote ama hibrite döneceðiz.;Ýstanbul;$ - Dolar;3.000 - 3.999;1
Middle;Data Engineer;Python;3 - 5 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;Ýstanbul;$ - Dolar;2.000 - 2.999;1
Senior;Back-end Developer;"Java;.Net";5 - 7 Yýl;Erkek;Outsource;11 - 20 Kiþi;Remote;Ýstanbul;€ - Euro;3.000 - 3.999;1
Senior;Back-end Developer;Java;15 Yýl ve üzeri;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Ankara;? - Türk Lirasý;140.000 - 144.999;2
Senior;Back-end Developer;Go;5 - 7 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);* Hollanda;€ - Euro;5.000 - 5.999;1
Senior;Back-end Developer;"Java;JavaScript | Html | Css;React";10 - 12 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Ofis;Ankara;? - Türk Lirasý;90.000 - 94.999;2
Senior;Software Development Manager / Engineering Manager;Php;12 - 14 Yýl;Erkek;Startup;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;100.000 - 104.999;2
Senior;Back-end Developer;.Net;3 - 5 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;1 - 5 Kiþi;Remote;Ýzmir;? - Türk Lirasý;55.000 - 55.999;1
Middle;Full Stack Developer;".Net;Angular";3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;58.000 - 58.999;2
Senior;Team / Tech Lead;"Java;Python";3 - 5 Yýl;Erkek;Outsource;51 - 100 Kiþi;Remote;Ankara;? - Türk Lirasý;95.000 - 99.999;4
Middle;QA / Automation;Appium;3 - 5 Yýl;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;45.000 - 45.999;1
Junior;Full Stack Developer;"Python;React";0 - 1 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;1 - 5 Kiþi;Ofis;Ankara;? - Türk Lirasý;22.000 - 22.999;1
Middle;Back-end Developer;Java;3 - 5 Yýl;Erkek;Outsource;250+;Remote;Kocaeli;? - Türk Lirasý;74.000 - 74.999;2
Senior;QA / Manuel Test;"JavaScript | Html | Css;Typescript ";10 - 12 Yýl;Erkek;Kurumsal;250+;Remote;Ýzmir;$ - Dolar;2.000 - 2.999;1
Middle;Full Stack Developer;"NodeJS;JavaScript | Html | Css;React";3 - 5 Yýl;Erkek;Startup;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;52.000 - 52.999;2
Middle;Front-end Developer;JavaScript | Html | Css;1 - 3 Yýl;Kadýn;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;30.000 - 30.999;2
Junior;Back-end Developer;"Java;Python;Rust";0 - 1 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Senior;Full Stack Developer;"Java;JavaScript | Html | Css;React";5 - 7 Yýl;Erkek;E-Ticaret;250+;Þu an hibrit ama ofise döneceðiz.;Ýstanbul;? - Türk Lirasý;75.000 - 79.999;2
Junior;Full Stack Developer;"Php;JavaScript | Html | Css";1 - 3 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;30.000 - 30.999;1
Junior;Back-end Developer;.Net;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;45.000 - 45.999;2
Senior;SAP/ABAP Developer & Consultant;Sap;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Junior;Back-end Developer;.Net;0 - 1 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;17.000 - 17.999;1
Senior;Full Stack Developer;.Net;10 - 12 Yýl;Kadýn;Yazýlým Evi & Danýþmanlýk;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;69.000 - 69.999;1
Junior;Back-end Developer;NodeJS;0 - 1 Yýl;Erkek;Kurumsal;250+;Remote;Ýzmir;? - Türk Lirasý;38.000 - 38.999;2
Middle;Front-end Developer;Angular;1 - 3 Yýl;Kadýn;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;42.000 - 42.999;1
Senior;Data Engineer;Sql, SSIS;7 - 10 Yýl;Erkek;Fintech;250+;Remote;Ýstanbul;? - Türk Lirasý;85.000 - 89.999;2
Middle;Back-end Developer;"Java;Python;scala";1 - 3 Yýl;Kadýn;Startup;21 - 50 Kiþi;Ofis;Ankara;? - Türk Lirasý;37.000 - 37.999;2
Junior;Back-end Developer;Go;1 - 3 Yýl;Kadýn;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;50.000 - 50.999;1
Middle;Back-end Developer;".Net;React";3 - 5 Yýl;Erkek;Banka;250+;Þu an remote ama hibrite döneceðiz.;Ankara;? - Türk Lirasý;74.000 - 74.999;2
Senior;Data Analyst;Sql;3 - 5 Yýl;Kadýn;Banka;250+;Remote;Ýstanbul;? - Türk Lirasý;71.000 - 71.999;2
Senior;Back-end Developer;".Net;Angular";10 - 12 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;65.000 - 65.999;1
Junior;Full Stack Developer;"Java;JavaScript | Html | Css";1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;54.000 - 54.999;2
Senior;Team / Tech Lead;.Net;10 - 12 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;125.000 - 129.999;2
Senior;Team / Tech Lead;"Java;Python";15 Yýl ve üzeri;Erkek;Startup;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;115.000 - 119.999;2
Middle;Full Stack Developer;"Php;NodeJS;Vue";3 - 5 Yýl;Erkek;Kurumsal;11 - 20 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;55.000 - 55.999;2
Senior;Front-end Developer;"NodeJS;JavaScript | Html | Css;React;React Native";7 - 10 Yýl;Erkek;Banka;250+;Remote;Ýstanbul;? - Türk Lirasý;85.000 - 89.999;2
Middle;Back-end Developer;Java;3 - 5 Yýl;Erkek;E-Ticaret;250+;Remote;Yozgat;? - Türk Lirasý;145.000 - 149.999;3
Senior;Team / Tech Lead;Java;7 - 10 Yýl;Erkek;Kurumsal;250+;Remote;samsun;? - Türk Lirasý;170.000 - 174.999;1
Junior;Full Stack Developer;"Java;JavaScript | Html | Css;React;Angular";0 - 1 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Remote;Eskiþehir;? - Türk Lirasý;52.000 - 52.999;2
Junior;Mobile Application Developer (Full Stack);Flutter;1 - 3 Yýl;Kadýn;E-Ticaret;101 - 249 Kiþi;Remote;Kocaeli;? - Türk Lirasý;23.000 - 23.999;2
Senior;Full Stack Developer;Cobol;12 - 14 Yýl;Erkek;Kurumsal;250+;Remote;Antalya;? - Türk Lirasý;85.000 - 89.999;1
Senior;Software Architect;.Net;7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;200.000+;2
Senior;Back-end Developer;.Net;5 - 7 Yýl;Erkek;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;100.000 - 104.999;2
Junior;Full Stack Developer;".Net;NodeJS;JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Tokat;? - Türk Lirasý;40.000 - 40.999;2
Junior;Full Stack Developer;"Java;JavaScript | Html | Css";1 - 3 Yýl;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;40.000 - 40.999;1
Senior;Full Stack Developer;".Net;Angular";7 - 10 Yýl;Erkek;Outsource;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;80.000 - 84.999;1
Senior;Full Stack Developer;"Php;NodeJS;JavaScript | Html | Css;React;Vue;React Native;Unity";15 Yýl ve üzeri;Erkek;Outsource;1 - 5 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;140.000 - 144.999;1
Senior;Full Stack Developer;".Net;JavaScript | Html | Css";7 - 10 Yýl;Erkek;Kurumsal;250+;Remote;* Ýngiltere;£ - Sterlin;180.000 - 184.999;1
Middle;Mobile Application Developer (iOS);"Swift;Objective C";3 - 5 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;67.000 - 67.999;2
Middle;Data Analyst;Python;1 - 3 Yýl;Erkek;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Senior;CTO;Python;15 Yýl ve üzeri;Erkek;Kurumsal;101 - 249 Kiþi;Remote;* Ýngiltere;£ - Sterlin;14.000 - 14.999;1
Middle;Back-end Developer;PLSQL;5 - 7 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Senior;Project Manager;Jira, confluence ;15 Yýl ve üzeri;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;70.000 - 70.999;1
Middle;Full Stack Developer;"NodeJS;Go;JavaScript | Html | Css;React;Vue";3 - 5 Yýl;Erkek;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Senior;Mobile Application Developer (iOS);"Java;Swift;Flutter";10 - 12 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;55.000 - 55.999;2
Middle;Back-end Developer;Java;3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;62.000 - 62.999;2
Senior;Team / Tech Lead;"Java;Angular";7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;90.000 - 94.999;2
Middle;Front-end Developer;Angular;3 - 5 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;75.000 - 79.999;2
Senior;Back-end Developer;Php;15 Yýl ve üzeri;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;72.000 - 72.999;2
Middle;Back-end Developer;C / C++;3 - 5 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;52.000 - 52.999;2
Middle;Embedded Software Developer;"Python;C / C++";5 - 7 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;80.000 - 84.999;4
Senior;Full Stack Developer;"Php;NodeJS;Angular;MS SQL";7 - 10 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;100.000 - 104.999;2
Senior;Back-end Developer;Java;15 Yýl ve üzeri;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;115.000 - 119.999;2
Senior;CTO;".Net;JavaScript | Html | Css;React;Vue;React Native;SQL";15 Yýl ve üzeri;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;120.000 - 124.999;2
Senior;Software Development Manager / Engineering Manager;.Net;15 Yýl ve üzeri;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;58.000 - 58.999;1
Senior;Full Stack Developer;.Net;15 Yýl ve üzeri;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;90.000 - 94.999;1
Middle;Back-end Developer;"NodeJS;Python;React";3 - 5 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Senior;Full Stack Developer;"Php;NodeJS;Python;Vue;Angular;Flutter";15 Yýl ve üzeri;Erkek;Outsource;6 - 10 Kiþi;Remote;Ankara;$ - Dolar;3.000 - 3.999;2
Senior;Back-end Developer;"Php;JavaScript | Html | Css";5 - 7 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;75.000 - 79.999;1
Middle;Full Stack Developer;".Net;JavaScript | Html | Css";7 - 10 Yýl;Kadýn;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;50.000 - 50.999;2
Senior;Software Development Manager / Engineering Manager;.Net;5 - 7 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;55.000 - 55.999;1
Middle;Full Stack Developer;".Net;Vue";3 - 5 Yýl;Erkek;Banka;250+;Remote;Ýzmir;? - Türk Lirasý;100.000 - 104.999;2
Middle;Back-end Developer;Java;1 - 3 Yýl;Kadýn;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;65.000 - 65.999;2
Junior;SAP/ABAP Developer & Consultant;Sap;1 - 3 Yýl;Kadýn;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;31.000 - 31.999;1
Senior;Software Architect;"Php;NodeJS;Go";12 - 14 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;* ABD;$ - Dolar;8.000 - 8.999;1
